CPU_Model,RAM_Capacity_GB,CPU_Freq_MHz,Num_Cores,Total_Threads,Target_Load_Pct,Achieved_Load_Pct,Avg_Power_Watts
2.6 GHz AMD Opteron 2435,16.0,2600,12,12,30,29.7,168.0
2.6 GHz AMD Opteron 2435,16.0,2600,12,12,20,20.1,153.0
2.6 GHz AMD Opteron 2435,16.0,2600,12,12,10,10.0,134.0
2.6 GHz AMD Opteron 2435,16.0,2600,12,12,0,0.0,124.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,100,99.7,205.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,90,90.0,192.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,80,79.7,167.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,70,70.0,144.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,60,60.2,127.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,50,50.0,113.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,40,39.9,103.0
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,30,30.0,90.2
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,20,19.9,80.7
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,10,10.0,71.2
Intel Xeon E5-2470 2.3GHz,24.0,2300,16,32,0,0.0,51.2
Intel Xeon X5570,12.0,2933,8,16,100,99.5,237.0
Intel Xeon X5570,12.0,2933,8,16,90,90.4,218.0
Intel Xeon X5570,12.0,2933,8,16,80,80.0,198.0
Intel Xeon X5570,12.0,2933,8,16,70,70.0,180.0
Intel Xeon X5570,12.0,2933,8,16,60,60.2,164.0
Intel Xeon X5570,12.0,2933,8,16,50,50.2,151.0
Intel Xeon X5570,12.0,2933,8,16,40,40.2,140.0
Intel Xeon X5570,12.0,2933,8,16,30,29.7,129.0
Intel Xeon X5570,12.0,2933,8,16,20,20.2,119.0
Intel Xeon X5570,12.0,2933,8,16,10,10.0,105.0
Intel Xeon X5570,12.0,2933,8,16,0,0.0,75.6
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,100,98.5,353.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,90,90.0,346.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,80,79.8,335.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,70,69.9,324.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,60,59.7,311.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,50,50.4,298.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,40,39.4,283.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,30,30.1,268.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,20,20.1,252.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,10,9.9,233.0
Intel(R) Xeon(R) CPU E5472,16.0,3000,8,32,0,0.0,213.0
Intel Xeon X5670,24.0,2933,12,24,100,99.6,304.0
Intel Xeon X5670,24.0,2933,12,24,90,90.0,284.0
Intel Xeon X5670,24.0,2933,12,24,80,80.0,266.0
Intel Xeon X5670,24.0,2933,12,24,70,70.0,246.0
Intel Xeon X5670,24.0,2933,12,24,60,60.1,227.0
Intel Xeon X5670,24.0,2933,12,24,50,50.3,211.0
Intel Xeon X5670,24.0,2933,12,24,40,39.9,196.0
Intel Xeon X5670,24.0,2933,12,24,30,30.2,186.0
Intel Xeon X5670,24.0,2933,12,24,20,20.1,179.0
Intel Xeon X5670,24.0,2933,12,24,10,10.0,166.0
Intel Xeon X5670,24.0,2933,12,24,0,0.0,132.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,100,99.6,459.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,90,89.8,385.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,80,79.8,332.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,70,70.0,305.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,60,60.0,283.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,50,49.9,258.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,40,39.9,238.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,30,30.0,216.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,20,20.0,194.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,10,10.0,172.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,0,0.0,104.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,100,99.7,459.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,90,90.1,415.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,80,80.2,347.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,70,70.1,298.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,60,59.9,258.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,50,50.1,224.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,40,40.0,196.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,30,30.0,172.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,20,20.0,149.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,10,10.0,125.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,0,0.0,58.1
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,100,99.5,919.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,90,90.0,744.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,80,80.0,634.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,70,69.9,549.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,60,60.0,482.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,50,50.0,414.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,40,39.9,366.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,30,30.0,323.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,20,20.0,280.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,10,10.0,234.0
Intel Xeon Platinum 8280 2.70GHz,384.0,2700,112,224,0,0.0,102.0
Intel Xeon X5675,12.0,3067,12,24,100,99.6,264.0
Intel Xeon X5675,12.0,3067,12,24,90,89.8,247.0
Intel Xeon X5675,12.0,3067,12,24,80,79.9,232.0
Intel Xeon X5675,12.0,3067,12,24,70,70.1,217.0
Intel Xeon X5675,12.0,3067,12,24,60,59.8,200.0
Intel Xeon X5675,12.0,3067,12,24,50,50.1,182.0
Intel Xeon X5675,12.0,3067,12,24,40,39.9,166.0
Intel Xeon X5675,12.0,3067,12,24,30,30.0,154.0
Intel Xeon X5675,12.0,3067,12,24,20,20.0,143.0
Intel Xeon X5675,12.0,3067,12,24,10,10.2,131.0
Intel Xeon X5675,12.0,3067,12,24,0,0.0,79.5
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,100,99.6,227.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,90,90.0,212.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,80,80.0,183.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,70,70.1,156.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,60,59.9,135.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,50,50.1,119.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,40,40.2,110.0
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,30,30.1,93.8
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,20,20.0,83.3
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,10,10.0,73.7
Intel Xeon E5-2670 2.60 GHz,24.0,2600,16,32,0,0.0,50.2
Intel Xeon Platinum 8280,192.0,2700,56,112,100,99.9,414.0
Intel Xeon Platinum 8280,192.0,2700,56,112,90,90.1,346.0
Intel Xeon Platinum 8280,192.0,2700,56,112,80,79.8,298.0
Intel Xeon Platinum 8280,192.0,2700,56,112,70,69.8,254.0
Intel Xeon Platinum 8280,192.0,2700,56,112,60,60.0,227.0
Intel Xeon Platinum 8280,192.0,2700,56,112,50,50.0,204.0
Intel Xeon Platinum 8280,192.0,2700,56,112,40,40.0,189.0
Intel Xeon Platinum 8280,192.0,2700,56,112,30,30.0,166.0
Intel Xeon Platinum 8280,192.0,2700,56,112,20,20.0,142.0
Intel Xeon Platinum 8280,192.0,2700,56,112,10,10.0,119.0
Intel Xeon Platinum 8280,192.0,2700,56,112,0,0.0,50.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,100,99.6,1158.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,90,90.0,1026.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,80,79.9,877.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,70,70.0,787.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,60,60.0,715.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,50,50.1,653.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,40,40.0,594.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,30,29.9,536.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,20,20.0,478.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,10,10.0,419.0
Intel Xeon Platinum 8380HL 2.90 GHz,768.0,2900,112,224,0,0.0,254.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,100,100.5,250.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,90,90.0,229.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,80,79.9,212.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,70,70.1,192.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,60,60.0,179.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,50,50.0,168.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,40,39.9,156.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,30,30.0,145.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,20,20.0,133.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,10,10.0,119.0
AMD EPYC 7742 2.25GHz,256.0,2250,64,128,0,0.0,60.8
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,100,99.7,299.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,90,90.1,277.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,80,80.1,230.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,70,69.8,193.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,60,59.8,171.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,50,50.0,154.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,40,40.0,141.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,30,30.0,129.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,20,20.1,116.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,10,10.0,103.0
Intel Xeon Gold 6314U CPU @ 2.30GHz (Intel Turbo Boost Technology up to 3.4GHz),64.0,2300,32,64,0,0.0,94.1
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,100,99.7,944.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,90,90.0,851.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,80,80.0,716.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,70,70.1,598.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,60,60.0,510.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,50,50.0,431.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,40,40.1,373.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,30,30.0,324.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,20,20.0,277.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,10,10.0,228.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,112,224,0,0.0,82.9
Intel Xeon Platinum 8380,256.0,2300,80,160,100,100.0,564.0
Intel Xeon Platinum 8380,256.0,2300,80,160,90,89.9,489.0
Intel Xeon Platinum 8380,256.0,2300,80,160,80,79.9,437.0
Intel Xeon Platinum 8380,256.0,2300,80,160,70,70.1,378.0
Intel Xeon Platinum 8380,256.0,2300,80,160,60,60.0,335.0
Intel Xeon Platinum 8380,256.0,2300,80,160,50,50.1,302.0
Intel Xeon Platinum 8380,256.0,2300,80,160,40,40.1,274.0
Intel Xeon Platinum 8380,256.0,2300,80,160,30,29.9,249.0
Intel Xeon Platinum 8380,256.0,2300,80,160,20,20.0,224.0
Intel Xeon Platinum 8380,256.0,2300,80,160,10,10.0,198.0
Intel Xeon Platinum 8380,256.0,2300,80,160,0,0.0,135.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,100,99.9,295.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,90,89.8,269.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,80,80.0,246.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,70,69.9,218.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,60,60.0,199.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,50,49.9,184.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,40,40.2,172.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,30,30.0,160.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,20,19.9,148.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,10,10.0,137.0
AMD EPYC 7601 2.20 GHz,128.0,2200,64,128,0,0.0,88.3
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,100,99.6,425.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,90,90.0,410.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,80,80.0,377.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,70,70.0,362.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,60,60.0,325.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,50,50.0,307.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,40,40.0,270.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,30,30.0,250.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,20,20.0,222.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,10,10.0,199.0
AMD EPYC 7742 2.25Ghz,256.0,2250,128,256,0,0.0,92.9
Intel Xeon E7-4870,128.0,2400,40,80,100,99.8,837.0
Intel Xeon E7-4870,128.0,2400,40,80,90,90.1,788.0
Intel Xeon E7-4870,128.0,2400,40,80,80,79.7,742.0
Intel Xeon E7-4870,128.0,2400,40,80,70,69.9,694.0
Intel Xeon E7-4870,128.0,2400,40,80,60,60.1,641.0
Intel Xeon E7-4870,128.0,2400,40,80,50,50.0,592.0
Intel Xeon E7-4870,128.0,2400,40,80,40,40.1,554.0
Intel Xeon E7-4870,128.0,2400,40,80,30,30.1,521.0
Intel Xeon E7-4870,128.0,2400,40,80,20,20.0,491.0
Intel Xeon E7-4870,128.0,2400,40,80,10,9.9,463.0
Intel Xeon E7-4870,128.0,2400,40,80,0,0.0,423.0
AMD Opteron 6380,64.0,2500,32,32,100,100.1,306.0
AMD Opteron 6380,64.0,2500,32,32,90,90.7,290.0
AMD Opteron 6380,64.0,2500,32,32,80,80.8,272.0
AMD Opteron 6380,64.0,2500,32,32,70,70.1,252.0
AMD Opteron 6380,64.0,2500,32,32,60,60.0,230.0
AMD Opteron 6380,64.0,2500,32,32,50,50.0,196.0
AMD Opteron 6380,64.0,2500,32,32,40,40.0,181.0
AMD Opteron 6380,64.0,2500,32,32,30,29.9,163.0
AMD Opteron 6380,64.0,2500,32,32,20,20.0,144.0
AMD Opteron 6380,64.0,2500,32,32,10,10.1,123.0
AMD Opteron 6380,64.0,2500,32,32,0,0.0,66.6
Intel Xeon E5-4640,48.0,2400,32,64,100,99.5,420.0
Intel Xeon E5-4640,48.0,2400,32,64,90,90.1,378.0
Intel Xeon E5-4640,48.0,2400,32,64,80,80.0,327.0
Intel Xeon E5-4640,48.0,2400,32,64,70,70.1,285.0
Intel Xeon E5-4640,48.0,2400,32,64,60,60.2,253.0
Intel Xeon E5-4640,48.0,2400,32,64,50,50.0,229.0
Intel Xeon E5-4640,48.0,2400,32,64,40,40.1,209.0
Intel Xeon E5-4640,48.0,2400,32,64,30,30.0,191.0
Intel Xeon E5-4640,48.0,2400,32,64,20,20.0,170.0
Intel Xeon E5-4640,48.0,2400,32,64,10,10.0,147.0
Intel Xeon E5-4640,48.0,2400,32,64,0,0.0,97.1
Intel Xeon L3360,4.0,2833,4,4,100,99.5,98.4
Intel Xeon L3360,4.0,2833,4,4,90,90.0,95.8
Intel Xeon L3360,4.0,2833,4,4,80,80.1,92.6
Intel Xeon L3360,4.0,2833,4,4,70,69.5,88.5
Intel Xeon L3360,4.0,2833,4,4,60,60.3,84.2
Intel Xeon L3360,4.0,2833,4,4,50,50.0,78.8
Intel Xeon L3360,4.0,2833,4,4,40,41.0,74.0
Intel Xeon L3360,4.0,2833,4,4,30,30.3,68.7
Intel Xeon L3360,4.0,2833,4,4,20,20.1,63.8
Intel Xeon L3360,4.0,2833,4,4,10,10.1,58.3
Intel Xeon L3360,4.0,2833,4,4,0,0.0,51.8
Intel Xeon L3360,8.0,2833,4,4,100,99.3,94.7
Intel Xeon L3360,8.0,2833,4,4,90,90.1,91.2
Intel Xeon L3360,8.0,2833,4,4,80,79.0,85.6
Intel Xeon L3360,8.0,2833,4,4,70,69.4,80.3
Intel Xeon L3360,8.0,2833,4,4,60,59.9,75.5
Intel Xeon L3360,8.0,2833,4,4,50,50.0,70.7
Intel Xeon L3360,8.0,2833,4,4,40,40.2,66.4
Intel Xeon L3360,8.0,2833,4,4,30,29.9,62.0
Intel Xeon L3360,8.0,2833,4,4,20,19.6,57.2
Intel Xeon L3360,8.0,2833,4,4,10,10.0,52.1
Intel Xeon L3360,8.0,2833,4,4,0,0.0,46.2
Intel Xeon X3480,8.0,3067,4,8,100,99.7,137.0
Intel Xeon X3480,8.0,3067,4,8,90,90.1,127.0
Intel Xeon X3480,8.0,3067,4,8,80,79.6,118.0
Intel Xeon X3480,8.0,3067,4,8,70,70.0,107.0
Intel Xeon X3480,8.0,3067,4,8,60,59.8,94.4
Intel Xeon X3480,8.0,3067,4,8,50,50.3,85.3
Intel Xeon X3480,8.0,3067,4,8,40,39.9,78.4
Intel Xeon X3480,8.0,3067,4,8,30,29.6,71.7
Intel Xeon X3480,8.0,3067,4,8,20,19.9,68.4
Intel Xeon X3480,8.0,3067,4,8,10,9.9,62.0
Intel Xeon X3480,8.0,3067,4,8,0,0.0,51.5
Intel Xeon E5-4640,48.0,2400,32,64,100,100.1,428.0
Intel Xeon E5-4640,48.0,2400,32,64,90,89.9,363.0
Intel Xeon E5-4640,48.0,2400,32,64,80,79.8,316.0
Intel Xeon E5-4640,48.0,2400,32,64,70,69.9,276.0
Intel Xeon E5-4640,48.0,2400,32,64,60,60.0,243.0
Intel Xeon E5-4640,48.0,2400,32,64,50,50.0,215.0
Intel Xeon E5-4640,48.0,2400,32,64,40,40.0,199.0
Intel Xeon E5-4640,48.0,2400,32,64,30,29.8,182.0
Intel Xeon E5-4640,48.0,2400,32,64,20,20.0,164.0
Intel Xeon E5-4640,48.0,2400,32,64,10,9.9,145.0
Intel Xeon E5-4640,48.0,2400,32,64,0,0.0,92.3
Intel Xeon Platinum 8176M,192.0,2100,56,112,100,99.8,355.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,90,90.0,309.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,80,80.1,269.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,70,70.1,237.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,60,60.0,212.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,50,50.0,188.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,40,40.0,166.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,30,30.0,147.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,20,20.0,129.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,10,10.0,109.0
Intel Xeon Platinum 8176M,192.0,2100,56,112,0,0.0,57.3
AMD Opteron 2384,16.0,2700,8,8,100,99.7,264.0
AMD Opteron 2384,16.0,2700,8,8,90,89.8,251.0
AMD Opteron 2384,16.0,2700,8,8,80,79.4,238.0
AMD Opteron 2384,16.0,2700,8,8,70,70.2,227.0
AMD Opteron 2384,16.0,2700,8,8,60,60.3,214.0
AMD Opteron 2384,16.0,2700,8,8,50,50.1,200.0
AMD Opteron 2384,16.0,2700,8,8,40,40.3,187.0
AMD Opteron 2384,16.0,2700,8,8,30,30.3,172.0
AMD Opteron 2384,16.0,2700,8,8,20,20.2,158.0
AMD Opteron 2384,16.0,2700,8,8,10,9.9,141.0
AMD Opteron 2384,16.0,2700,8,8,0,0.0,121.0
Intel Xeon E5-2470,32.0,2300,16,32,100,99.7,297.0
Intel Xeon E5-2470,32.0,2300,16,32,90,90.0,270.0
Intel Xeon E5-2470,32.0,2300,16,32,80,80.0,224.0
Intel Xeon E5-2470,32.0,2300,16,32,70,69.9,209.0
Intel Xeon E5-2470,32.0,2300,16,32,60,59.9,189.0
Intel Xeon E5-2470,32.0,2300,16,32,50,49.9,164.0
Intel Xeon E5-2470,32.0,2300,16,32,40,40.0,143.0
Intel Xeon E5-2470,32.0,2300,16,32,30,30.1,127.0
Intel Xeon E5-2470,32.0,2300,16,32,20,20.0,116.0
Intel Xeon E5-2470,32.0,2300,16,32,10,10.0,106.0
Intel Xeon E5-2470,32.0,2300,16,32,0,0.0,92.9
Intel Xeon X3470,8.0,2933,4,8,100,99.6,125.0
Intel Xeon X3470,8.0,2933,4,8,90,89.5,116.0
Intel Xeon X3470,8.0,2933,4,8,80,80.1,107.0
Intel Xeon X3470,8.0,2933,4,8,70,69.8,98.0
Intel Xeon X3470,8.0,2933,4,8,60,60.5,89.7
Intel Xeon X3470,8.0,2933,4,8,50,49.7,80.0
Intel Xeon X3470,8.0,2933,4,8,40,40.1,71.9
Intel Xeon X3470,8.0,2933,4,8,30,30.0,63.5
Intel Xeon X3470,8.0,2933,4,8,20,19.9,55.2
Intel Xeon X3470,8.0,2933,4,8,10,9.9,47.4
Intel Xeon X3470,8.0,2933,4,8,0,0.0,39.6
Intel Xeon E5-2699 v3,64.0,2300,36,72,100,100.0,271.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,90,89.9,244.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,80,79.8,216.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,70,70.1,186.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,60,60.1,161.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,50,50.1,143.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,40,40.0,128.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,30,30.0,113.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,20,20.0,98.2
Intel Xeon E5-2699 v3,64.0,2300,36,72,10,10.0,82.6
Intel Xeon E5-2699 v3,64.0,2300,36,72,0,0.0,39.0
Intel Xeon X7560,128.0,2266,32,64,100,99.4,913.0
Intel Xeon X7560,128.0,2266,32,64,90,90.0,878.0
Intel Xeon X7560,128.0,2266,32,64,80,79.8,840.0
Intel Xeon X7560,128.0,2266,32,64,70,70.0,801.0
Intel Xeon X7560,128.0,2266,32,64,60,60.2,762.0
Intel Xeon X7560,128.0,2266,32,64,50,50.0,718.0
Intel Xeon X7560,128.0,2266,32,64,40,39.9,673.0
Intel Xeon X7560,128.0,2266,32,64,30,29.9,628.0
Intel Xeon X7560,128.0,2266,32,64,20,20.0,583.0
Intel Xeon X7560,128.0,2266,32,64,10,10.0,540.0
Intel Xeon X7560,128.0,2266,32,64,0,0.0,498.0
Intel Xeon Processor L3360,4.0,2833,4,4,100,99.5,95.4
Intel Xeon Processor L3360,4.0,2833,4,4,90,89.6,92.3
Intel Xeon Processor L3360,4.0,2833,4,4,80,80.0,87.9
Intel Xeon Processor L3360,4.0,2833,4,4,70,69.9,84.3
Intel Xeon Processor L3360,4.0,2833,4,4,60,60.3,80.7
Intel Xeon Processor L3360,4.0,2833,4,4,50,50.0,75.4
Intel Xeon Processor L3360,4.0,2833,4,4,40,40.4,70.9
Intel Xeon Processor L3360,4.0,2833,4,4,30,29.9,64.9
Intel Xeon Processor L3360,4.0,2833,4,4,20,20.1,59.5
Intel Xeon Processor L3360,4.0,2833,4,4,10,9.7,53.3
Intel Xeon Processor L3360,4.0,2833,4,4,0,0.0,49.6
Intel Xeon L5520,8.0,2266,8,16,100,99.8,196.0
Intel Xeon L5520,8.0,2266,8,16,90,89.9,187.0
Intel Xeon L5520,8.0,2266,8,16,80,79.9,178.0
Intel Xeon L5520,8.0,2266,8,16,70,69.9,168.0
Intel Xeon L5520,8.0,2266,8,16,60,60.2,159.0
Intel Xeon L5520,8.0,2266,8,16,50,49.9,150.0
Intel Xeon L5520,8.0,2266,8,16,40,40.1,141.0
Intel Xeon L5520,8.0,2266,8,16,30,30.0,132.0
Intel Xeon L5520,8.0,2266,8,16,20,20.1,123.0
Intel Xeon L5520,8.0,2266,8,16,10,10.0,109.0
Intel Xeon L5520,8.0,2266,8,16,0,0.0,81.4
AMD Opteron 6276,32.0,2300,32,32,100,99.5,308.0
AMD Opteron 6276,32.0,2300,32,32,90,90.1,294.0
AMD Opteron 6276,32.0,2300,32,32,80,80.1,278.0
AMD Opteron 6276,32.0,2300,32,32,70,70.1,261.0
AMD Opteron 6276,32.0,2300,32,32,60,60.0,240.0
AMD Opteron 6276,32.0,2300,32,32,50,50.0,214.0
AMD Opteron 6276,32.0,2300,32,32,40,39.9,186.0
AMD Opteron 6276,32.0,2300,32,32,30,29.9,160.0
AMD Opteron 6276,32.0,2300,32,32,20,19.9,137.0
AMD Opteron 6276,32.0,2300,32,32,10,10.1,116.0
AMD Opteron 6276,32.0,2300,32,32,0,0.0,68.9
Intel Xeon X5675,12.0,3067,12,24,100,99.9,231.0
Intel Xeon X5675,12.0,3067,12,24,90,89.8,215.0
Intel Xeon X5675,12.0,3067,12,24,80,79.8,198.0
Intel Xeon X5675,12.0,3067,12,24,70,70.2,184.0
Intel Xeon X5675,12.0,3067,12,24,60,59.8,164.0
Intel Xeon X5675,12.0,3067,12,24,50,50.2,150.0
Intel Xeon X5675,12.0,3067,12,24,40,39.9,137.0
